Contrib_ID,Piece_ID,Instrument,Name
14306,2012388,Violincello,"Lin, Cory"
14307,2012389,Viola,"Chen, Che-Yen"
14308,2012389,Flute,"McGill, Demarre"
14309,2012389,Harp,"Phillips, Julie Smith"
14310,2012390,Viola,"Chen, Che-Yen"
14311,2012391,Viola,"Chen, Che-Yen"
14312,2012392,Cello,"Curtis, Charles"
14313,2012390,Flute,"McGill, Demarre"
14314,2012391,Flute,"McGill, Demarre"
14315,2012392,Piano,"Aydin, Ozgur"
14316,2012390,Harp,"Phillips, Julie Smith"
14317,2012391,Harp,"Phillips, Julie Smith"
14319,2012393,,LJSC
14320,2012393,Conductor,"Schick, Steven"
14321,2012393,Tenor,"Tiranno, John"
14322,2012393,,San Diego Gay Mens Chorus
14323,2012394,,LJSC
14324,2012394,Conductor,"Schick, Steven"
14325,2012394,Tenor,"Tiranno, John"
14326,2012394,,San Diego Gay Mens Chorus
14327,2012395,,LJSC
14328,2012395,Conductor,"Schick, Steven"
14329,2012395,Tenor,"Tiranno, John"
14330,2012395,,San Diego Gay Mens Chorus
14331,2012396,,LJSC
14332,2012396,Conductor,"Schick, Steven"
14333,2012396,Tenor,"Tiranno, John"
14334,2012396,,San Diego Gay Mens Chorus
14335,2012397,,LJSC
14336,2012397,Conductor,"Schick, Steven"
14337,2012397,Tenor,"Tiranno, John"
14338,2012397,,San Diego Gay Mens Chorus
14339,2012398,,LJSC
14340,2012398,Conductor,"Schick, Steven"
14341,2012398,Tenor,"Tiranno, John"
14342,2012398,,San Diego Gay Mens Chorus
14343,2012399,,LJSC
14344,2012399,Conductor,"Schick, Steven"
14345,2012399,Tenor,"Tiranno, John"
14346,2012399,,San Diego Gay Mens Chorus
14347,2012400,,LJSC
14348,2012400,Conductor,"Schick, Steven"
14349,2012400,Tenor,"Tiranno, John"
14350,2012400,,San Diego Gay Mens Chorus
14351,2012401,,LJSC
14352,2012401,Conductor,"Schick, Steven"
14353,2012401,Tenor,"Tiranno, John"
14354,2012401,,San Diego Gay Mens Chorus
14355,2012405,Steel Drum,"Donahue, Dustin"
14356,2012405,Contrabass Clarinet,"Dunscombe, Samuel"
14357,2012405,Cello,"Hamann, Judith"
14358,2012406,Voice,"Lander, Bonnie"
14359,2012406,Piano,"Moellenberg, Todd"
14360,2012406,Piano,"Nguyen, Brendan"
14361,2012406,Percussion,"Nestor, Ryan"
14362,2012406,Percussion,"Donahue, Dustin"
14363,2012406,Sound Design,"Bean, James"
14364,2012418,Violin,"Bitlloch, Sara"
14365,2012418,Violin,"Grant, Donald"
14366,2012418,Viola,"Saving, Martin"
14367,2012418,Cello,"Bitlloch, Marie"
14368,2012419,Violin,"Bitlloch, Sara"
14369,2012420,Violin,"Bitlloch, Sara"
14370,2012419,Violin,"Grant, Donald"
14371,2012420,Violin,"Grant, Donald"
14372,2012419,Viola,"Saving, Martin"
14373,2012420,Viola,"Saving, Martin"
14374,2012419,Cello,"Bitlloch, Marie"
14375,2012420,Cello,"Bitlloch, Marie"
14376,2012421,Violin,"Bitlloch, Sara"
14377,2012421,Violin,"Grant, Donald"
14378,2012421,Viola,"Saving, Martin"
14379,2012421,Cello,"Bitlloch, Marie"
14380,2012425,Violin,"Carlson, Erik"
14381,2012424,Violin,"Carlson, Erik"
14382,2012423,Violin,"Carlson, Erik"
14383,2012422,Violin,"Carlson, Erik"
14384,2012429,Piano,"Blair, Kyle Adam"
14385,2012428,Piano,"Blair, Kyle Adam"
14386,2012427,Piano,"Blair, Kyle Adam"
14387,2012426,Piano,"Blair, Kyle Adam"
14388,2012430,Flute,"Matsuno, Michael"
14389,2012430,Alto Flute,"Vanoeveren, Ine"
14390,2012430,Guitar,"Flores-Lazcano, Marcelo"
14391,2012431,Harpsichord,"Murphy-Mancini, Justin"
14392,2012432,Piano,"Lewis, Stephen"
14393,2012433,Piano,"Lewis, Stephen"
14394,2012434,Piano,"Lewis, Stephen"
14395,2012435,Piano,"Lewis, Stephen"
14396,2012436,Piano,"Lewis, Stephen"
14397,2012437,Bird’s Claim,"Caceres, Carlota"
14398,2012438,Performer,"Digney, Fiona"
14399,2012439,Mezzo-soprano,"Leytham, Leslie Ann"
14400,2012439,Soprano,"Aston, Stephanie"
14401,2012439,Flute,"Beetz, Rachel"
14402,2012439,Guitar,"Deyoe, Nicholas"
14403,2012440,Violin,"MacAdam-Somer, Batya"
14404,2012441,Piano,"Nguyen, Brendan"
14405,2012442,Soprano,"Aston, Stephanie"
14406,2012442,Mezzo-soprano,"Leytham, Leslie Ann"
14407,2012442,Flutes,"Beetz, Rachel"
14408,2012442,Clarinet,"Dunscombe, Samuel"
14409,2012442,Violin,"MacAdam-Somer, Batya"
14410,2012442,Cello,"Hamann, Judith"
14411,2012442,Piano,"Nguyen, Brendan"
14412,2012442,Percussion,"Donahue, Dustin"
14413,2012444,Organ,"Blair, Kyle Adam"
14414,2012444,Organ,"Lewis, Stephen"
14415,2012444,Organ,"Moellenberg, Todd"
14416,2012444,Organ,"Nestor, Ryan"
14417,2012444,Maracas,"Digney, Fiona"
14418,2012445,Cello,"Bewerse, Jennifer"
14419,2012445,Marimba,"Digney, Fiona"
14420,2012446,Vibraphone,"Nestor, Ryan"
14421,2012447,Clarinet,"Miller, Curt"
14422,2012447,Cello,"Bewerse, Jennifer"
14423,2012447,Piano,"Blair, Kyle Adam"
14424,2012447,Marimba,"Digney, Fiona"
14425,2012447,Brake Drum,"Bowden, Leah"
14426,2012447,Brake Drum,"Caceres, Carlota"
14427,2012448,Flute,"Matsuno, Michael"
14428,2012448,Clarinet,"Ogawa, Michiko"
14430,2012449,Flute,"Matsuno, Michael"
14431,2012450,Flute,"Matsuno, Michael"
14432,2012451,Flute,"Matsuno, Michael"
14433,2012452,Flute,"Matsuno, Michael"
14434,2012449,Clarinet,"Ogawa, Michiko"
14435,2012450,Clarinet,"Ogawa, Michiko"
14436,2012451,Clarinet,"Ogawa, Michiko"
14437,2012452,Clarinet,"Ogawa, Michiko"
14441,2012452,Violin,"MacAdam-Somer, Batya"
14442,2012453,Speaker,"Nussman, Jonathan"
14443,2012454,Performer,"Nussman, Jonathan"
14444,2012454,Performer,"Matsuno, Michael"
14445,2012455,Performer,"Kuester, Nicolee"
14446,2012455,Performer,"Moellenberg, Todd"
14447,2012456,Performer,"Nussman, Jonathan"
14448,2012456,Performer,"Leytham, Leslie Ann"
14449,2012457,Performer,"Nussman, Jonathan"
14450,2012458,Performer,"Kuester, Nicolee"
14451,2012458,Performer,"Leytham, Leslie Ann"
14452,2012458,Performer,"Matsuno, Michael"
14453,2012458,Performer,"Moellenberg, Todd"
14454,2012458,Performer,"Nussman, Jonathan"
14455,2012459,Performer,"Nussman, Jonathan"
14456,2012459,Performer,"Moellenberg, Todd"
14457,2012460,Performer,"Kuester, Nicolee"
14458,2012460,Performer,"Leytham, Leslie Ann"
14459,2012462,Curator,"Herald, Diana"
14460,2012462,Respondent,"Cimini, Amy"
14461,2012462,Presenter,"Gutierrez, James"
14462,2012462,Panel,"Taylor, Marjy"
14463,2012462,Panel,"Edelstein, Miren"
14464,2012462,Panel,"Smidt, Austin"
14465,2012462,Panel,"Walker, Kelty"
14466,2012463,Flute,"Matsuno, Michael"
14467,2012463,Clarinet,"Miller, Curt"
14468,2012463,Trumpet,"Richards, Stephanie"
14469,2012463,Cello,"Hamann, Judith"
14470,2012463,Bass,"Kline, Matthew"
14471,2012463,Piano,"Blair, Kyle Adam"
14472,2012463,Tam-tam,"Caceres, Carlota"
14473,2012463,Harp,"Godinez, Tasha Smith"
14474,2012463,Conductor,"Hepfer, Jonathan"
14475,2012464,Flute,"Matsuno, Michael"
14476,2012464,Clarinet,"Miller, Curt"
14477,2012464,Trumpet,"Richards, Stephanie"
14478,2012464,Cello,"Hamann, Judith"
14479,2012464,Bass,"Kline, Matthew"
14480,2012464,Piano,"Blair, Kyle Adam"
14481,2012464,Tam-tam,"Caceres, Carlota"
14482,2012464,Harp,"Godinez, Tasha Smith"
14483,2012464,Conductor,"Hepfer, Jonathan"
14484,2012465,Flute,"Matsuno, Michael"
14485,2012465,Clarinet,"Miller, Curt"
14486,2012465,Trumpet,"Richards, Stephanie"
14487,2012465,Cello,"Hamann, Judith"
14488,2012465,Bass,"Kline, Matthew"
14489,2012465,Piano,"Blair, Kyle Adam"
14490,2012465,Tam-tam,"Caceres, Carlota"
14491,2012465,Harp,"Godinez, Tasha Smith"
14492,2012465,Conductor,"Hepfer, Jonathan"
14493,2012466,Flute,"Matsuno, Michael"
14494,2012466,Clarinet,"Miller, Curt"
14495,2012466,Trumpet,"Richards, Stephanie"
14496,2012466,Cello,"Hamann, Judith"
14497,2012466,Bass,"Kline, Matthew"
14498,2012466,Piano,"Blair, Kyle Adam"
14499,2012466,Tam-tam,"Caceres, Carlota"
14500,2012466,Harp,"Godinez, Tasha Smith"
14501,2012466,Conductor,"Hepfer, Jonathan"
14502,2012467,Flute,"Matsuno, Michael"
14503,2012467,Clarinet,"Miller, Curt"
14504,2012467,Trumpet,"Richards, Stephanie"
14505,2012467,Cello,"Hamann, Judith"
14506,2012467,Bass,"Kline, Matthew"
14507,2012467,Piano,"Blair, Kyle Adam"
14508,2012467,Tam-tam,"Caceres, Carlota"
14509,2012467,Harp,"Godinez, Tasha Smith"
14510,2012467,Conductor,"Hepfer, Jonathan"
14511,2012468,,"Aust, Emily"
14512,2012468,,"Frank, Lisa"
14513,2012469,Piano,"Blair, Kyle Adam"
14514,2012470,Dancer,"Nixon, Jaime"
14515,2012471,Soprano,"Young, Hillary Jean"
14516,2012471,Cello,"Borden, Tyler J."
14517,2012474,Dancer,"Aust, Emily"
14518,2012474,Dancer,"Frank, Lisa"
14519,2012474,Video,"Trinh, Huy"
14520,2012474,Set Design,"Jicha, Charlie"
14521,2012472,Dancer,"Aust, Emily"
14522,2012472,Dancer,"Frank, Lisa"
14523,2012472,Video,"Trinh, Huy"
14524,2012472,Set Design,"Jicha, Charlie"
14525,2012475,Performer,"Cantrell, Joe"
14526,2012476,Performer,"Dunscombe, Samuel"
14527,2012477,Performer,"Jennings, Angie"
14528,2012477,Performer,"Matsuno, Michael"
14529,2012477,Performer,"Moellenberg, Todd"
14530,2012477,Performer,"Savitsky, Matt"
14531,2012478,Clarinet,"Burr, Anthony"
14532,2012478,Violin,"Thayer, Jeff"
14533,2012478,Viola,"Chen, Che-Yen"
14534,2012478,Cello,"Curtis, Charles"
14535,2012478,Piano,"Uchida, Reiko"
14536,2012479,Clarinet,"Burr, Anthony"
14537,2012479,Violin,"Thayer, Jeff"
14538,2012479,Viola,"Chen, Che-Yen"
14539,2012479,Cello,"Curtis, Charles"
14540,2012479,Piano,"Uchida, Reiko"
14541,2012480,Violin,"Veltheim, Erkki"
14542,2012481,Violin,"Veltheim, Erkki"
14543,2012481,Bass Clarinet,
14544,2012482,Violin,"Veltheim, Erkki"
14545,2012482,Bass Clarinet,"Burr, Anthony"
14546,2012483,Violin,"Veltheim, Erkki"
14547,2012484,"Violin, Electronics","Veltheim, Erkki"
14549,2012485,Violin,"Veltheim, Erkki"
14550,2012486,"Violin, Electronics","Veltheim, Erkki"
14551,2012488,Trumpet,"Cannon, Derek"
14552,2012488,Trumpet,"Castellanos, Gilbert"
14553,2012488,Trumpet,"Richards, Stephanie"
14554,2012488,Saxophone,"Borgo, David"
14555,2012488,Trombone,"Lawlor, Danny"
14556,2012488,Drums,"Sellers, Richard"
14557,2012488,Percussion,"Chavez, Charlie"
14558,2012488,String Bass,"Hawkins, Marshall"
14559,2012488,String Bass,"Dresser, Mark"
14560,2012488,Piano,"Lytle, Cecil"
14561,2012499,Trumpet,"Cannon, Derek"
14562,2012499,Trumpet,"Castellanos, Gilbert"
14563,2012499,Trumpet,"Richards, Stephanie"
14564,2012499,Saxophone,"Borgo, David"
14565,2012499,Trombone,"Lawlor, Danny"
14566,2012499,Drums,"Sellers, Richard"
14567,2012499,Percussion,"Chavez, Charlie"
14568,2012499,String Bass,"Hawkins, Marshall"
14569,2012499,String Bass,"Dresser, Mark"
14570,2012499,Piano,"Lytle, Cecil"
14571,2012498,Trumpet,"Cannon, Derek"
14572,2012498,Trumpet,"Castellanos, Gilbert"
14573,2012498,Trumpet,"Richards, Stephanie"
14574,2012498,Saxophone,"Borgo, David"
14575,2012498,Trombone,"Lawlor, Danny"
14576,2012498,Drums,"Sellers, Richard"
14577,2012498,Percussion,"Chavez, Charlie"
14578,2012498,String Bass,"Hawkins, Marshall"
14579,2012498,String Bass,"Dresser, Mark"
14580,2012498,Piano,"Lytle, Cecil"
14581,2012490,Trumpet,"Cannon, Derek"
14582,2012490,Trumpet,"Castellanos, Gilbert"
14583,2012490,Trumpet,"Richards, Stephanie"
14584,2012490,Saxophone,"Borgo, David"
14585,2012490,Trombone,"Lawlor, Danny"
14586,2012490,Drums,"Sellers, Richard"
14587,2012490,Percussion,"Chavez, Charlie"
14588,2012490,String Bass,"Hawkins, Marshall"
14589,2012490,String Bass,"Dresser, Mark"
14590,2012490,Piano,"Lytle, Cecil"
14591,2012491,Trumpet,"Cannon, Derek"
14592,2012491,Trumpet,"Castellanos, Gilbert"
14593,2012491,Trumpet,"Richards, Stephanie"
14594,2012491,Saxophone,"Borgo, David"
14595,2012491,Trombone,"Lawlor, Danny"
14596,2012491,Drums,"Sellers, Richard"
14597,2012491,Percussion,"Chavez, Charlie"
14598,2012491,String Bass,"Hawkins, Marshall"
14599,2012491,String Bass,"Dresser, Mark"
14600,2012491,Piano,"Lytle, Cecil"
14601,2012499,Vocalist,"Gouche, Kourtni"
14602,2012492,Piano,"Lytle, Cecil"
14603,2012493,Trumpet,"Cannon, Derek"
14604,2012493,Trumpet,"Castellanos, Gilbert"
14605,2012493,Trumpet,"Richards, Stephanie"
14606,2012493,Saxophone,"Borgo, David"
14607,2012493,Trombone,"Lawlor, Danny"
14608,2012493,Vocalist,"Gouche, Kourtni"
14609,2012493,Drums,"Sellers, Richard"
14610,2012493,Percussion,"Chavez, Charlie"
14611,2012493,String Bass,"Hawkins, Marshall"
14612,2012493,String Bass,"Dresser, Mark"
14613,2012493,Piano,"Lytle, Cecil"
14614,2012490,Narrator,"Bond, James"
14615,2012490,Narrator,"Lytle, Betty McManus"
14616,2012494,Trumpet,"Cannon, Derek"
14617,2012494,Trumpet,"Castellanos, Gilbert"
14618,2012494,Trumpet,"Richards, Stephanie"
14619,2012494,Saxophone,"Borgo, David"
14620,2012494,Trombone,"Lawlor, Danny"
14621,2012494,Drums,"Sellers, Richard"
14622,2012494,Percussion,"Chavez, Charlie"
14623,2012494,String Bass,"Hawkins, Marshall"
14624,2012494,String Bass,"Dresser, Mark"
14625,2012494,Piano,"Lytle, Cecil"
14626,2012495,Trumpet,"Cannon, Derek"
14627,2012495,Trumpet,"Castellanos, Gilbert"
14628,2012495,Trumpet,"Richards, Stephanie"
14629,2012495,Saxophone,"Borgo, David"
14630,2012495,Trombone,"Lawlor, Danny"
14631,2012495,Drums,"Sellers, Richard"
14632,2012495,Percussion,"Chavez, Charlie"
14633,2012495,String Bass,"Hawkins, Marshall"
14634,2012495,String Bass,"Dresser, Mark"
14635,2012495,Piano,"Lytle, Cecil"
14636,2012496,Trumpet,"Cannon, Derek"
14637,2012496,Trumpet,"Castellanos, Gilbert"
14638,2012496,Trumpet,"Richards, Stephanie"
14639,2012496,Saxophone,"Borgo, David"
14640,2012496,Trombone,"Lawlor, Danny"
14641,2012496,Drums,"Sellers, Richard"
14642,2012496,Percussion,"Chavez, Charlie"
14643,2012496,String Bass,"Hawkins, Marshall"
14644,2012496,String Bass,"Dresser, Mark"
14645,2012496,Piano,"Lytle, Cecil"
14646,2012497,Trumpet,"Cannon, Derek"
14647,2012497,Trumpet,"Castellanos, Gilbert"
14648,2012497,Trumpet,"Richards, Stephanie"
14649,2012497,Saxophone,"Borgo, David"
14650,2012497,Trombone,"Lawlor, Danny"
14651,2012497,Drums,"Sellers, Richard"
14652,2012497,Percussion,"Chavez, Charlie"
14653,2012497,String Bass,"Hawkins, Marshall"
14654,2012497,String Bass,"Dresser, Mark"
14655,2012497,Piano,"Lytle, Cecil"
14656,2012500,"Violin, Electronics","Lueneburg, Barbara"
14657,2012501,Violin,"Lueneburg, Barbara"
14658,2012502,Violin,"Lueneburg, Barbara"
14659,2012503,Violin,"Lueneburg, Barbara"
14660,2012504,Violin,"Lueneburg, Barbara"
14661,2012505,Violin,"Lueneburg, Barbara"
14662,2012511,Violin,"Drucker, Eugene"
14663,2012511,Violin,"Setzer, Philip"
14664,2012511,Viola,"Dutton, Lawrence"
14665,2012511,Cello,"Watkins, Paul"
14666,2012512,Violin,"Drucker, Eugene"
14667,2012512,Violin,"Setzer, Philip"
14668,2012512,Viola,"Dutton, Lawrence"
14669,2012512,Cello,"Watkins, Paul"
14670,2012513,Violin,"Drucker, Eugene"
14671,2012513,Violin,"Setzer, Philip"
14672,2012513,Viola,"Dutton, Lawrence"
14673,2012513,Cello,"Watkins, Paul"
14674,2012514,Violin,"Lim, Anna"
14676,2012515,Violin,"Lim, Anna"
14677,2012515,Soprano,"Narucki, Susan"
14678,2012516,Violin,"Lim, Anna"
14679,2012516,Cello,"Curtis, Charles"
14680,2012516,Piano,"Karis, Aleck"
14681,2012517,Violin,"Lim, Anna"
14682,2012517,Piano,"Karis, Aleck"
14683,2012518,Sitar,"Seshadri, Kartik"
14684,2012518,Tabla,"Chattopadhyay, Arup"
14685,2012519,Sitar,"Seshadri, Kartik"
14686,2012519,Tabla,"Chattopadhyay, Arup"
14687,2012520,Sitar,"Seshadri, Kartik"
14688,2012520,Tabla,"Chattopadhyay, Arup"
14689,2012521,Piano,"Chen, Pi-Hsien"
14690,2012522,Piano,"Chen, Pi-Hsien"
14691,2012523,Piano,"Chen, Pi-Hsien"
14692,2012524,Piano,"Chen, Pi-Hsien"
14693,2012525,Piano,"Chen, Pi-Hsien"
14694,2012526,Piano,"Chen, Pi-Hsien"
14695,2012527,Flute,"McGill, Demarre"
14696,2012527,Viola,"Chen, Che-Yen"
14697,2012527,Harp,"Phillips, Julie Smith"
14698,2012528,Flute,"McGill, Demarre"
14699,2012528,Viola,"Chen, Che-Yen"
14700,2012528,Harp,"Phillips, Julie Smith"
14701,2012529,Flute,"McGill, Demarre"
14702,2012529,Viola,"Chen, Che-Yen"
14703,2012529,Harp,"Phillips, Julie Smith"
14704,2012530,Flute,"McGill, Demarre"
14705,2012530,Viola,"Chen, Che-Yen"
14706,2012530,Harp,"Phillips, Julie Smith"
14707,2012531,Flute,"McGill, Demarre"
14708,2012531,Viola,"Chen, Che-Yen"
14709,2012531,Harp,"Phillips, Julie Smith"
14710,2012535,Voice,"Teyssier, Alice"
14711,2012535,Voice,"Weyandt, Michael"
14712,2012535,Performer,"Rosen, Brad"
14713,2012537,Artistic Director,"Narucki, Susan"
14714,2012537,Director,"Yeager, Ruff"
14715,2012537,Music Director,"Blair, Kyle Adam"
14716,2012537,Choreographer,"Mizerany, Michael"
14717,2012537,Scenic Designer,"Flores, Kristen"
14718,2012537,Costume Designer,"Bokovikova, Alina"
14719,2012537,Lighting/Projection Designer,"Mojgani, Sherrice"
14720,2012537,Cast,"Gange, Charlie"
14721,2012537,Cast,"Johnson, Cortez"
14722,2012537,Cast,"Karis, Julia"
14723,2012537,Cast,"Nussman, Jonathan"
14724,2012537,Cast,"Wiest, Kirsten"
14725,2012537,Cast,"Yaeger, Ruff"
14726,2012537,Cast,"Young, Hillary Jean"
14727,2012537,Cast,"Armado, Peter"
14728,2012537,Cast,"Dietrich, Jasalyn"
14729,2012537,Cast,"Dietrich, Ryan"
14730,2012537,Cast,"Gomez, Zachary"
14731,2012537,Cast,"Grabow, Anne"
14732,2012537,Cast,Henderson. Taylor
14733,2012537,Cast,"Paloma, Wilfred"
14734,2012537,Cast,"Rower, Kristin"
14735,2012537,Cast,"Zepeda, Gabrielle"
14736,2012537,Keyboards,"Blair, Kyle Adam"
14737,2012538,Bass,"Worthington, Scott"
14738,2012538,Poetry,"Hunt, Ken"
14760,2012539,Artistic Director,"Narucki, Susan"
14761,2012539,Director,"Yaeger, Ruff"
14762,2012539,Music Director,"Blair, Kyle Adam"
14763,2012539,Choreographer,"Mizerany, Michael"
14764,2012539,Scenic Designer,"Flores, Kristen"
14765,2012539,Costume Designer,"Bokovikova, Alina"
14766,2012539,Lighting/Projection Designer,"Mojgani, Sherrice"
14767,2012539,Cast,"Gange, Charlie"
14768,2012539,Cast,"Johnson, Cortez"
14769,2012539,Cast,"Karis, Julia"
14770,2012539,Cast,"Nussman, Jonathan"
14771,2012539,Cast,"Wiest, Kirsten"
14772,2012539,Cast,"Yaeger, Ruff"
14773,2012539,Cast,"Young, Hillary"
14774,2012539,Cast,"Armado, Peter"
14775,2012539,Cast,"Dietrich, Jasalyn"
14776,2012539,Cast,"Dietrich, Ryan"
14777,2012539,Cast,"Gomez, Zachary"
14778,2012539,Cast,"Grabow, Anne"
14779,2012539,Cast,Henderson. Taylor
14780,2012539,Cast,"Paloma, Wilfred"
14781,2012539,Cast,"Rower, Kristin"
14782,2012539,Cast,"Zepeda, Gabrielle"
14783,2012540,Artistic Director,"Narucki, Susan"
14784,2012540,Director,"Yaeger, Ruff"
14785,2012540,Music Director,"Blair, Kyle Adam"
14786,2012540,Choreographer,"Mizerany, Michael"
14787,2012540,Scenic Designer,"Flores, Kristen"
14788,2012540,Costume Designer,"Bokovikova, Alina"
14789,2012540,Lighting/Projection Designer,"Mojgani, Sherrice"
14790,2012540,Cast,"Gange, Charlie"
14791,2012540,Cast,"Johnson, Cortez"
14792,2012540,Cast,"Karis, Julia"
14793,2012540,Cast,"Nussman, Jonathan"
14794,2012540,Cast,"Wiest, Kirsten"
14795,2012540,Cast,"Yaeger, Ruff"
14796,2012540,Cast,"Young, Hillary Jean"
14797,2012540,Cast,"Armado, Peter"
14798,2012540,Cast,"Dietrich, Jasalyn"
14799,2012540,Cast,"Dietrich, Ryan"
14800,2012540,Cast,"Gomez, Zachary"
14801,2012540,Cast,"Grabow, Anne"
14802,2012540,Cast,Henderson. Taylor
14803,2012540,Cast,"Paloma, Wilfred"
14804,2012540,Cast,"Rower, Kristin"
14805,2012540,Cast,"Zepeda, Gabrielle"
14806,2012541,Artistic Director,"Narucki, Susan"
14807,2012541,Director,"Yaeger, Ruff"
14808,2012541,Music Director,"Blair, Kyle Adam"
14809,2012541,Choreographer,"Mizerany, Michael"
14810,2012541,Scenic Designer,"Flores, Kristen"
14811,2012541,Costume Designer,"Bokovikova, Alina"
14812,2012541,Lighting/Projection Designer,"Mojgani, Sherrice"
14813,2012541,Cast,"Gange, Charlie"
14814,2012541,Cast,"Johnson, Cortez"
14815,2012541,Cast,"Karis, Julia"
14816,2012541,Cast,"Nussman, Jonathan"
14817,2012541,Cast,"Wiest, Kirsten"
14818,2012541,Cast,"Yaeger, Ruff"
14819,2012541,Cast,"Young, Hillary Jean"
14820,2012541,Cast,"Armado, Peter"
14821,2012541,Cast,"Dietrich, Jasalyn"
14822,2012541,Cast,"Dietrich, Ryan"
14823,2012541,Cast,"Gomez, Zachary"
14824,2012541,Cast,"Grabow, Anne"
14825,2012541,Cast,Henderson. Taylor
14826,2012541,Cast,"Paloma, Wilfred"
14827,2012541,Cast,"Rower, Kristin"
14828,2012541,Cast,"Zepeda, Gabrielle"
14829,2012542,Violin,"Thayer, Jeff"
14830,2012542,Violin,"Lin, Jasmine"
14831,2012542,Viola,"Chen, Che-Yen"
14832,2012542,Cello,"Curtis, Charles"
14833,2012542,Piano,"Uchida, Reiko"
14834,2012543,Violin,"Thayer, Jeff"
14835,2012544,Violin,"Thayer, Jeff"
14836,2012543,Violin,"Lin, Jasmine"
14837,2012544,Violin,"Lin, Jasmine"
14838,2012543,Viola,"Chen, Che-Yen"
14839,2012544,Viola,"Chen, Che-Yen"
14840,2012543,Cello,"Curtis, Charles"
14841,2012544,Cello,"Curtis, Charles"
14842,2012543,Piano,"Uchida, Reiko"
14843,2012544,Piano,"Uchida, Reiko"
14844,2012546,Harpsichord,"Ohnishi, Takae"
14845,2012547,Harpsichord,"Ohnishi, Takae"
14846,2012547,Viola,"Chen, Che-Yen"
14847,2012548,Harpsichord,"Ohnishi, Takae"
14848,2012548,Viola,"Chen, Che-Yen"
14849,2012549,Harpsichord,"Ohnishi, Takae"
14851,2012550,Harpsichord,"Ohnishi, Takae"
14852,2012550,Viola,"Chen, Che-Yen"
14853,2012551,Harpsichord,"Ohnishi, Takae"
14854,2012551,Viola,"Chen, Che-Yen"
14855,2012553,Percussion,"Caceres, Carlota"
14856,2012554,Percussion,"Caceres, Carlota"
14857,2012555,Percussion,"Caceres, Carlota"
14858,2012556,Percussion,"Caceres, Carlota"
14859,2012557,Percussion,"Caceres, Carlota"
14860,2012559,Bass,"Babin, Thomas"
14861,2012560,Bass,"Babin, Thomas"
14862,2012564,Clarinet,"Szeto, Linda"
14863,2012564,Piano,"Choi, Jinyoung"
14865,2012565,Clarinet,"Szeto, Linda"
14866,2012566,Clarinet,"Szeto, Linda"
14867,2012565,Piano,"Choi, Jinyoung"
14868,2012566,Piano,"Choi, Jinyoung"
14869,2012565,Cello,"Ko, Peter"
14870,2012566,Cello,"Ko, Peter"
14871,2012537,"Clarinet, Alto Saxaphone","Leffue, Steven"
14872,2012537,"Clarinet, Tenor Saxaphone","Warren, Ariana"
14873,2012537,Trumpet,"Richards, Stephanie"
14874,2012537,Trumpet,"Allen, Rachel"
14875,2012537,Trombone,"Starr, Eric"
14876,2012537,"Banjo, Guitar","Gomez-Cano, Pablo"
14877,2012537,Percussion,"Digney, Fiona"
14878,2012539,Keyboards,"Blair, Kyle Adam"
14879,2012539,"Clarinet, Alto Saxaphone","Leffue, Steven"
14880,2012539,"Clarinet, Tenor Saxaphone","Warren, Ariana"
14881,2012539,Trumpet,"Richards, Stephanie"
14882,2012539,Trumpet,"Allen, Rachel"
14883,2012539,Trombone,"Starr, Eric"
14884,2012539,"Banjo, Guitar","Gomez-Cano, Pablo"
14885,2012539,Percussion,"Digney, Fiona"
14886,2012540,Keyboards,"Blair, Kyle Adam"
14887,2012540,"Clarinet, Alto Saxaphone","Leffue, Steven"
14888,2012540,"Clarinet, Tenor Saxaphone","Warren, Ariana"
14889,2012540,Trumpet,"Richards, Stephanie"
14890,2012540,Trumpet,"Allen, Rachel"
14891,2012540,Trombone,"Starr, Eric"
14892,2012540,"Banjo, Guitar","Gomez-Cano, Pablo"
14893,2012540,Percussion,"Digney, Fiona"
14894,2012541,Keyboards,"Blair, Kyle Adam"
14895,2012541,"Clarinet, Alto Saxaphone","Leffue, Steven"
14896,2012541,"Clarinet, Tenor Saxaphone","Warren, Ariana"
14897,2012541,Trumpet,"Richards, Stephanie"
14898,2012541,Trumpet,"Allen, Rachel"
14899,2012541,Trombone,"Starr, Eric"
14900,2012541,"Banjo, Guitar","Gomez-Cano, Pablo"
14901,2012541,Percussion,"Digney, Fiona"
14902,2012567,Flute,"Matsuno, Michael"
14903,2012568,Flute,"Matsuno, Michael"
14904,2012570,Flute,"Matsuno, Michael"
14905,2012571,Flute,"Matsuno, Michael"
14906,2012572,Flute,"Matsuno, Michael"
14907,2012572,Piano,"Moellenberg, Todd"
14908,2012573,Computer,"Hembree, Paul"
14909,2012573,Saxophone,"Ceccato, Drew"
14910,2012574,Piano,"Blair, Kyle Adam"
14911,2012575,Flute,"Beetz, Rachel"
14912,2012575,Clarinets,"Miller, Curt"
14913,2012575,Saxophone,"Ceccato, Drew"
14914,2012575,Trumpet,"Allen, Rachel"
14915,2012575,Percussion,"Donahue, Dustin"
14916,2012575,Piano,"Moellenberg, Todd"
14917,2012575,Cello,"Moore, Eric"
14918,2012575,Bass,"Kline, Matthew"
14919,2012575,Conductor,"Medine, David"
